SKU,UPS,Regualer Price ,Sales Price ,category,Brand 
1362433,2571540391,5.48,9.99,,
1362805,2571540177,6.92,12.99,,
1362888,64015418810,51.33,84.69,,
1362896,64015418890,54.66,87.29,,
1363258,64015418825,47.23,77.89,,
1363274,64015418905,70.08,111.99,,
1363357,31184513951,4.89,7.09,,
1363407,71812294054,19.09,65.99,,
1363498,2120007360,6.38,7.77,,
1363506,2120007361,9.6,11.69,,
1363670,77122410532,18.43,31.89,,
1363746,64015418840,64.63,106.69,,
1363779,64015418920,87.61,139.99,,
1364157,64015418730,74.83,123.49,,
1364629,64015418745,66.55,106.29,,
1364637,64015421550,45.86,73.29,,
1364975,77122410910,15.93,27.99,,
1365048,64015418760,51.16,81.79,,
1365063,64015420676,66.24,109.29,,
1365170,3700030562,42.11,5.29,,
1365410,64015418775,58.61,96.69,,
1365444,64015421580,61.79,98.69,,
1365709,64015418790,49.66,81.99,,
1365741,64015421816,45.8,68.69,,
1365840,73106460259,2.12,3.89,,
1366129,64015418805,51.33,84.69,,
1366459,64015418820,47.23,77.89,,
1366723,70882040219,0,0,,
1366814,64015418835,64.63,106.69,,
1367143,38137003859,3.88,5.99,,
1367317,31101741005,6.39,12.49,,
1367358,64015418845,218.7,328.19,,
1367762,64015418830,64.63,106.69,,
1368174,64015418850,212.6,339.59,,
1368257,73106460251,3.6,6.79,,
1368521,64015418855,210.56,315.89,,
1368695,89764000291,8.4,10.99,,
1368927,31101741023,6.99,13.19,,
1369511,64015418865,75.63,120.79,,
1369966,64015418880,54.66,82.09,,
1370261,64015418895,70.08,111.99,,
1370410,7214085729,1.63,2.99,,
1370543,64015418725,74.83,119.59,,
1370576,64015418910,87.61,131.59,,
1370675,7214085700,1.63,2.99,,
1371038,64015418740,66.55,106.29,,
1371699,8019630016,1.04,2.49,,
1371772,64015418755,51.16,81.79,,
1371822,64015421076,275.74,454.99,,
1372234,64015418770,58.61,88.09,,
1372531,3566422246,66.79,148.39,,
1372895,64015418785,49.66,79.39,,
1372929,3700045581,41.98,5.29,,
1372937,64015418870,75.63,124.79,,
1373380,70510553236,23.69,65.79,,
1373539,64015418800,51.33,84.69,,
1373547,64015418885,54.66,90.19,,
1374149,8019630000,1.93,4.19,,
1374396,64015418815,47.23,77.89,,
1374438,30869590610,2.94,5.79,,
1374859,61678443052,5.09,12.69,,
1375229,64015418735,74.83,112.39,,
1375393,4116700950,5.1,10.39,,
1375450,99991375450,86.65,151.99,,
1375575,3848567250,6.58,10.59,,
1375708,30869105610,23.87,4.19,,
1375716,4116700860,4.5,8.49,,
1375823,64015418750,66.55,106.29,,
1375989,38137003526,4.58,6.99,,
1375997,10611400012,28.2,47,,
1376037,8019671556,2.45,4.89,,
1376730,7061015540,38.44,105.89,,
1377324,4116700404,5.3,8.99,,
1377530,75831217211,4.37,6.99,,
1377563,75831217310,6.56,10.39,,
1378546,35485953030,23.93,32,,
1378579,1116910001,3.67,6.69,,
1378611,2220000295,2.59,3.49,,
1378991,2571590710,220.36,299.99,,
1382464,3700030655,42.11,5.29,,
1384049,75597080825,22.19,35.29,,
1384163,4116706412,6.52,12.79,,
1384874,3700030657,42.11,5.29,,
1385327,76318901765,14.49,25.49,,
1386218,3980003976,9.8,13.99,,
1386580,3980003977,9.8,13.99,,
1386598,2279691005,5.99,9.69,,
1386895,31054205010,11.18,16.69,,
1387620,9089120018,21.25,6.99,,
1388545,39492229340,528,79.99,,
1388685,3700030656,40.26,9.19,,
1388800,2279691006,5.99,9.69,,
1389477,3700030659,20.13,5.99,,
1390913,73942300050,38.13,67.99,,
1392059,60338290110,164.05,287.79,,
1393990,89611600110,8.4,13.69,,
1394063,1111161195,4.59,5.89,,
1396506,8037602021,4.79,10.19,,
1396639,88530400178,25.34,50.69,,
1396779,7548608743,8.84,11.99,,
1397041,71722612727,5.81,10.39,,
1397140,7548608742,8.84,11.99,,
1397421,9670570360,42.54,66.69,,
1397678,64015410880,78.5,117.89,,
1397868,71591205411,4.96,6.89,,
1398064,9670570370,46.05,72.09,,
1398361,85777107010,71.5,119.19,,
1398585,8525185026,158.68,237.99,,
1398601,67923405299,7.83,13.69,,
1398718,9670570380,49.7,77.89,,
1399609,1111161133,4.59,5.89,,
1399781,38290006818,36.53,73.09,,
1399963,7548608747,8.84,11.59,,
1400100,2571567420,2.41,5.59,,
1400191,8525108148,147.98,221.99,,
1400589,64015410885,80.27,120.49,,
1400712,64015410875,90.39,135.59,,
1400944,31419617507,3.18,6.69,,
1401074,30696999834,13.5,24.49,,
1401751,30521017900,3,3.99,,
1402759,2571569755,11.84,26.99,,
1402999,8019630010,3.05,7.19,,
1403070,4116709350,3.37,5.49,,
1403740,76318953058,7.31,12.79,,
1403807,88348400227,3.91,5.69,,
1404136,75475654038,8.83,13.99,,
1404565,64015410765,14.52,23.99,,
1404631,61678425113,20.35,40.69,,
1404813,60338273071,64.69,98.02,,
1405174,8019630008,1.61,3.79,,
1405232,31284353430,11.49,19.19,,
1405307,3848550407,7.59,11.59,,
1405315,8525150352,86.24,129.39,,
1405372,3848550216,10.78,16.49,,
1405422,60338273072,106.99,162.1,,
1405588,8327298102,4.09,6.79,,
1405596,61678425123,20.35,40.69,,
1406057,76318953059,7.31,12.79,,
1406099,80995803470,13.81,27.59,,
1406461,74098527116,4.62,6.69,,
1406578,61678425133,20.35,40.69,,
1406586,7033072454,5.18,7.99,,
1406941,32420846530,12.02,18.19,,
1407063,30225038180,3.28,8.69,,
1407238,74098527112,5.28,8.79,,
1407618,4110008725,3.58,5.39,,
1407659,2279691601,5.99,9.69,,
1407709,88348471717,2.2,3.19,,
1407816,74098527111,4.62,7.69,,
1408053,75475614005,42.01,70.02,,
1408145,75475614006,47.69,85.49,,
1408707,76318953060,7.31,12.79,,
1408830,31283082401,34.7,63.29,,
1409184,31074205382,4.38,6.39,,
1409374,80995803400,48.85,97.69,,
1409804,30005475557,10.68,13.09,,
1410356,75475654018,10,15.79,,
1410398,1204400027,2.71,4.09,,
1410513,75475654044,4.13,6.49,,
1410927,68907634911,24.63,49.29,,
1411032,30281020502,31.5,52.5,,
1411248,2279691602,5.99,9.69,,
1411784,75475654027,5.83,9.19,,
1411909,85123500109,12.47,20.79,,
1411925,30283061026,278.56,20.29,,
1411966,75475654049,12.36,19.49,,
1412089,75475658003,10.78,21.59,,
1412238,75475658010,11.98,23.99,,
1412568,60338230330,103.59,155.39,,
1413087,9670523920,85.11,127.69,,
1413350,75475681035,2.48,4.99,,
1413483,74098527305,3.96,6.59,,
1414291,30909141429,0.01,0.02,,
1414705,7301022110,6.05,8.99,,
1414762,3700000321,1.95,2.79,,
1415470,75475691556,16.43,27.38,,
1415553,7301032110,6.05,8.99,,
1415629,9670501247,92.12,138.19,,
1415686,9091415686,0,0,,
1415777,75475694001,21.13,35.22,,
1415801,7301042110,6.05,8.99,,
1415918,2279691008,6.78,10.49,,
1415926,75475694002,21.13,35.22,,
1415991,75475694003,21.13,35.22,,
1416031,1093905044,3.1,4.59,,
1416387,74098527308,3.96,6.59,,
1416486,30904535124,1.87,3.29,,
1416734,7301052028,5.43,7.49,,
1416908,30187546506,4.36,8.29,,
1417971,9153606418,3.38,5.63,,
1418037,36842920102,4.25,9.99,,
1418185,7431205633,5.7,8.99,,
1418201,70592810008,7.39,11.19,,
1418243,3848586000,7.54,11.49,,
1418250,3848586001,10.34,15.79,,
1418334,3848586335,5.63,8.99,,
1418524,61678433542,6.91,12.59,,
1418664,7430001067,7.09,10.49,,
1418987,32420863211,24.86,36.19,,
1419696,1571810340,15,20.49,,
1420421,2120016403,10.4,12.66,,
1420579,2120004344,11.85,18.39,,
1420926,7467661270,8.09,14.99,,
1420934,30187546606,4.36,8.29,,
1420975,7467665280,7.19,12.79,,
1420983,7467665270,7.56,14.19,,
1421072,2240064045,5.81,8.59,,
1421098,7467664130,9.06,16.19,,
1422542,36749210512,8.82,12.99,,
1422633,30065045407,11.89,15.99,,
1424191,36666000912,2.11,4.39,,
1424886,7431201683,13.4,20.99,,
1425867,81483201030,2.63,3.99,,
1426600,63834400001,19.79,34.49,,
1426832,7094200723,0.54,2.59,,
1427343,1093928144,0.64,1.59,,
1427798,81483201031,3.59,5.99,,
1427897,2571567673,1.09,2.49,,
1428267,1093928644,1.1,2.39,,
1428408,1093928844,1.33,3.99,,
1428531,1093928944,0.93,3.09,,
1430222,1093929444,0.98,3.99,,
1430347,1093929544,1.05,3.39,,
1430891,8680087036,9.86,13.99,,
1431915,7007460850,15.33,16.99,,
1432822,8680087034,8.44,11.99,,
1433713,38137001418,6.02,9.79,,
1433937,2791701893,12.08,17.99,,
1434034,7061080900,8.57,24.69,,
1434059,2791701890,9.88,17.99,,
1434315,4116703310,5.98,11.99,,
1434521,2571541560,6.62,12.99,,
1434695,1225811404,5.13,9.19,,
1434711,1225811110,5.89,10.39,,
1434729,1225811120,9.65,16.89,,
1434877,2571539905,5.73,9.99,,
1434968,30761054112,4.49,6.79,,
1435049,7061081300,8.53,24.59,,
1435726,30761031948,20.85,30.19,,
1435841,7061083000,8.02,23.19,,
1436047,83180294199,25.94,51.89,,
1436369,64015421460,55.14,82.79,,
1436757,30005556819,7.87,11.19,,
1436872,7061090009,11.52,29.69,,
1436898,18436900000,7.74,10.99,,
1437151,60338230270,97.79,171.59,,
1438001,7061091316,9.56,24.59,,
1438092,2571568696,1.61,3.59,,
1438175,35199179890,91.43,170.09,,
1438373,3600072442,3.3,4.29,,
1438514,3980008861,1.37,6.29,,
1438829,7061093460,8.99,23.19,,
1438902,2571567133,6.97,17.09,,
1439017,2571567517,1.13,2.59,,
1439025,2571567095,1.94,4.39,,
1439074,30065805202,6.43,13.99,,
1439306,99991439306,73.01,109.49,,
1439611,3700020468,4.9,8.09,,
1439728,73221630024,10.05,15.99,,
1440791,33436200003,1.63,3.79,,
1441021,7431213329,8.89,14.09,,
1441534,7431213321,9.94,17.69,,
1441617,84105800564,3.21,4.79,,
1441872,3700047366,5.28,7.79,,
1441922,7007458300,61.2,97.49,,
1441963,78148501203,3.98,7.29,,
1442151,7431241682,6.41,9.99,,
1442334,1910011011,4.17,5.49,,
1443068,7431212326,5.61,10.99,,
1443134,2571567661,6.36,14.49,,
1443209,84105800562,3.21,4.79,,
1444751,3076833049,15.19,24.09,,
1444983,2571567090,4.38,10.79,,
1445048,84105800526,3.21,4.79,,
1445444,18501100001,11.43,16.89,,
1445477,7007458302,61.2,97.49,,
1445584,7431213168,10.41,16.29,,
1445642,1111112412,5.15,6.69,,
1445659,1910011003,4.17,5.49,,
1446806,1101710140,1.66,3.59,,
1447812,7431215745,6.02,11.59,,
1447879,89965500211,16.78,25.99,,
1448026,1101714900,1.8,3.79,,
1448059,1910010993,3.79,5.49,,
1448075,30851220050,82.27,82.27,,
1448307,31101726200,3.16,6.69,,
1448471,7007458304,61.2,97.49,,
1448935,1910010998,3.79,5.49,,
1449271,9670501297,291.32,436.99,,
1449719,84105800528,3.47,4.79,,
1450659,9670501298,217.14,325.69,,
1450824,31254778130,30.91,38.99,,
1450980,81506701165,2.68,5.39,,
1450998,81506701167,3.92,7.89,,
1451483,84105800520,3.21,4.79,,
1451905,81506701169,6.94,13.89,,
1452051,2791700623,4.69,7.89,,
1452093,81506701180,4.24,6.37,,
1452655,84105800524,3.47,4.79,,
1452721,30395012994,12.83,14.09,,
1453091,81506701197,29.97,45,,
1453554,30395013094,12.92,14.19,,
1454099,81506701193,4.57,9.19,,
1454248,4138822055,18.74,3.29,,
1454438,70592805075,4.79,7.69,,
1454594,7061015516,48.62,133.89,,
1454701,60338210340,34.3,60.19,,
1454743,9376460157,21.09,30.49,,
1454842,7061015530,41.01,116.69,,
1454909,81506701194,4.57,9.19,,
1455195,70592800099,6.08,9.99,,
1455377,9376460158,26.77,38.79,,
1455591,3848591161,7.14,10.49,,
1455609,30225061023,3.91,9.19,,
1456045,60338200380,34.45,51.69,,
1457761,78765110167,10.29,18.99,,
1458371,85767000200,7.7,12.29,,
1458546,30997366400,2.3,4.59,,
1458819,71525630002,1.13,2.49,,
1458868,4116700879,5.89,10.19,,
1458967,7431213437,11.99,20.09,,
1459049,5265100006,2.69,7.99,,
1459056,81506701209,13.59,20.39,,
1459064,81506701227,5.87,11.79,,
1460500,5113186101,5.94,9.79,,
1460518,3566419402,28.69,63.79,,
1460914,81506701228,7.5,14.99,,
1460948,81506701199,9.15,17.99,,
1460955,81506701200,9.15,17.99,,
1460971,81506701204,9.08,13.99,,
1460989,81506701201,9.08,13.99,,
1461094,81506701211,11.1,16.99,,
1461698,60338280011,26.92,47.29,,
1461839,60338280014,26.99,45.09,,
1462548,35497329561,5.99,12.99,,
1462704,3700072823,1.95,2.79,,
1462779,1254743620,26,5.89,,
1462944,8392688000,4.35,7.99,,
1463090,81506701235,1.39,2.79,,
1463579,30696999851,8.12,16.79,,
1463900,81506701236,1.6,2.67,,
1464494,31170105033,6.89,9.39,,
1465525,3805600003,9.33,18.49,,
1465616,3805600007,7.05,13.99,,
1465624,3805600008,8.4,16.69,,
1465632,3805600009,10.34,20.59,,
1465772,3805600022,3.11,6.29,,
1466002,2571540350,5.51,9.99,,
1466085,2571540161,5.51,9.99,,
1466135,2571540153,5.36,9.99,,
1466143,2571540111,5.48,9.99,,
1466168,2571540110,5.51,9.99,,
1466697,30851000010,288.41,288.41,,
1466903,81506701237,1.94,3.23,,
1468370,2120003551,5.68,7.22,,
1469196,7346215045,3.08,6.69,,
1469352,40565115658,12.31,16.29,,
1469774,30904531346,1.64,3.09,,
1471580,35167220102,5.5,7.09,,
1471648,3870300301,3.29,5.79,,
1473370,69439312515,41.25,82.49,,
1474246,3870300303,3.29,4.69,,
1477439,3980008513,2.41,9.49,,
1477660,30187167814,23.13,32.19,,
1479757,7431236551,8.71,14.89,,
1480557,85122800006,11.54,16.99,,
1480938,9110810480,8.51,13.79,,
1480946,89811500218,5.15,9.69,,
1480953,89811500232,5.15,9.69,,
1481696,30023324015,10.79,15.69,,
1482124,2571567606,3.77,8.59,,
1482504,3980008512,1.78,6.99,,
1483452,61840761106,15.26,27.49,,
1483494,30299392116,10.49,13.99,,
1483585,79473102801,22.9,30.69,,
1484294,71591210431,9.46,13.19,,
1484310,71591210432,8.77,13.19,,
1484336,71591210433,8.77,13.19,,
1484351,71591210434,9.46,13.19,,
1484500,3980001320,2.53,9.99,,
1484740,1116960451,11.96,18.39,,
1485044,37140138816,4.98,8.09,,
1485176,2220000491,3.02,4.29,,
1485242,2220000490,2.79,4.29,,
1485457,1093934344,4.32,7.49,,
1485499,30299391416,12.19,16.29,,
1486091,36382427864,8.49,15.29,,
1486117,5113166775,3.21,7.59,,
1486257,67811265920,3.18,5.69,,
1486836,5113166777,3.42,7.29,,
1486919,3076800967,5.46,8.29,,
1487032,83997700909,7.34,12.39,,
1487172,35879000130,12.19,18.49,,
1487560,3700029972,2.47,4.79,,
1487610,4203741112,1.33,3.39,,
1487750,4910036374,17.97,28.39,,
1487883,3700030165,38.19,4.79,,
1488287,4161100007,2.79,4.99,,
1488428,64193220212,8.8,11.39,,
1489145,64193220213,8.8,11.39,,
1492479,30065019229,6.04,9.59,,
1492743,7050101300,4.99,6.59,,
1494749,30851000005,288.41,288.41,,
1497510,31254770020,30.91,38.99,,
1497668,7940055110,4.49,6.49,,
1497890,3980001139,5.16,7.69,,
1497916,3980001132,4.86,6.99,,
1497924,3980001400,2.81,4.19,,
1497932,3980001136,5.16,7.69,,
1498310,7214063378,7.81,11.49,,
1498336,4280904221,9.4,20.89,,
1498500,76318916839,19.95,34.99,,
1498518,76318916815,10.38,18.19,,
1498617,76318916836,19.95,34.99,,
1498690,76318919513,13.99,24.59,,
1498708,76318919514,13.99,24.59,,
1498922,76318919498,30.53,53.59,,
1498963,67811266577,3.26,5.69,,
1499110,2006560038,11.13,19.79,,
1499409,4740014129,10.23,13.69,,
1499946,30851000009,137.84,137.84,,
1501592,2129200912,4.49,7.19,,
1501634,78202810097,115.5,192.49,,
1501873,60600051499,13.68,22.49,,
1501907,30904697712,4.09,5.99,,
1502046,8019630021,0.54,1.09,,
1502053,8019669257,1.06,2.09,,
1502087,3700087724,4.11,6.29,,
1502095,3700087725,4.11,6.29,,
1502400,30169300315,92.91,145.49,,
1502459,4110058097,8.42,11.59,,
1502525,4116708150,5.32,11.69,,
1502590,7061017703,118.49,177.79,,
1502616,7061017704,122.79,184.19,,
1502624,7061017706,83.51,125.29,,
1502632,7061017708,87.49,131.29,,
1502640,7061017712,70.39,105.59,,
1502657,7061017716,59.49,89.29,,
1502665,8019673225,2.44,4.19,,
1502673,8019673221,2.81,4.89,,
1502681,8019631984,1.29,2.19,,
1502699,8019673222,5.19,8.99,,
1502707,8019673227,6.19,10.69,,
1502715,8019673220,1.61,2.79,,
1502723,1161061320,15.5,26.69,,
1503069,4023238975,7.27,11.79,,
1504695,36382427764,9.15,15.29,,
1504992,80882911561,9.41,1.29,,
1505007,80882911562,9.41,1.29,,
1505072,80882906081,16.79,1,,
1505080,80882906082,18.06,1,,
1505288,78070780261,29.11,1.79,,
1505296,78070780272,26.71,1.79,,
1505304,78070780259,23.47,1.49,,
1505312,78070790136,0.85,1.49,,
1505320,83152700511,0.95,1.49,,
1505445,36961805542,14.61,21.69,,
1507037,9492241957,291.45,582.79,,
1507102,85000669600,291.98,40.29,,
1507110,85000669601,291.98,40.19,,
1507128,85000669608,145.99,20.09,,
1507169,85000669605,205.13,14.19,,
1507177,85000669614,205.13,14.19,,
1507185,85000669615,205.13,14.19,,
1507193,85000669610,205.13,14.19,,
1507201,85000669611,205.13,14.19,,
1507235,85000669612,205.13,14.19,,
1507243,85000669613,205.13,14.19,,
1507250,85000669602,102.56,14.09,,
1507268,85000669603,102.56,14.09,,
1507276,85000669626,102.56,14.09,,
1507284,85000669604,102.56,14.09,,
1507318,1396425462,262.94,18.09,,
1507326,3010304500,3.84,7.19,,
1507334,3010304600,10.98,17.59,,
1507482,2457674201,8.52,1,,
1508936,81000031800,6.08,9.89,,
1508944,81000031801,6.08,9.89,,
1509025,1700002402,3.28,4.49,,
1511823,30065806401,7.91,13.79,,
1512193,76056906404,4.6,8.49,,
1512243,31254723850,5.12,10.09,,
1512250,38137119055,2.85,5.29,,
1512367,7007467053,22.08,36.79,,
1512375,7007467045,40.5,67.49,,
1513282,5307619240,13.91,21.09,,
1513290,70414200053,264,439.99,,
1514934,7007467323,108.79,134.29,,
1515170,52083733161,19.8,32.99,,
1515188,52083733017,1.6,2.69,,
1515196,52083733109,1.6,2.69,,
1516012,38681002300,4.57,7.79,,
1516327,60600051503,12.06,24.09,,
1516624,3700051606,9.68,17.99,,
1516632,3700051607,9.68,17.99,,
1516921,7061017701,57.83,90.59,,
1517317,3700073804,29.25,20.09,,
1517325,3700056218,46.66,50.29,,
1517580,1650058701,10.12,14.29,,
1517598,1650058702,8.6,12.99,,
1517606,1650058657,17.14,25.69,,
1517614,1650058683,8.6,12.99,,
1517622,1650058684,8.6,12.99,,
1517648,1650058698,8.3,12.59,,
1517655,1650058695,7.31,11.49,,
1517663,1650058694,9.4,13.29,,
1517671,1650058703,8.6,12.99,,
1518034,30045014724,8.71,14.49,,
1518059,30045014924,8.71,14.49,,
1518679,38137119053,3.07,5.29,,
1519693,5256914325,5.59,9.99,,
1519719,5256914327,5.35,8.49,,
1520022,1093995369,11.63,24.99,,
1520113,5256914348,15.7,34.99,,
1520188,5256914355,9.31,14.49,,
1520436,31254749386,6.46,10.49,,
1520444,31254749384,5.39,10.49,,
1520451,31254749380,4.28,7.79,,
1520709,35879000560,13.52,25.29,,
1521129,32390004118,8,13.39,,
1521228,85000144902,15.14,27.99,,
1521244,61679731998,68.2,102.29,,
1521731,84009311408,15.29,25.89,,
1521772,84009311403,7.09,12.19,,
1521780,84009311404,7.09,12.19,,
1521798,84009311405,7.09,12.19,,
1521806,84009311406,7.09,12.19,,
1521814,84009311407,10.84,16.99,,
1521822,84009311411,9.06,14.19,,
1521871,90799609135,31.62,50.89,,
1522093,89404700102,38,63.19,,
1522192,7631439091,10.69,18.09,,
1522200,7631460119,11.31,18.09,,
1522358,4746907585,9.7,14.79,,
1522614,36961805167,1.71,2.79,,
1522689,32420869760,14.99,22.39,,
1523455,31000673014,8.71,15.19,,
1523786,82238317240,29.69,49.48,,
1523794,82238316126,46.8,78,,
1524578,35931611520,20.2,31.49,,
1524594,82238322164,192.41,320.68,,
1524628,35931611810,20.2,31.49,,
1524644,82238328881,237.19,395.32,,
1524651,82238350530,237.19,395.32,,
1524677,35931611582,88.41,137.79,,
1524693,9670561497,205.73,321.59,,
1524727,32878500136,39.91,52.99,,
1524867,72785138711,0.87,1.99,,
1524883,72785138643,2.07,3.49,,
1525294,82238300172,11.18,22.49,,
1525310,82238300181,15.9,28.99,,
1525328,82238300077,15.9,28.99,,
1525450,84009311376,11,16.49,,
1525468,84009311372,8.86,13.99,,
1525476,84009311373,10.39,15.09,,
1525484,85815800501,8.84,15.49,,
1525492,85815800502,8.84,15.49,,
1525500,85815800512,8.84,15.49,,
1525518,85815800570,8.84,15.49,,
1525526,85815800507,8.84,15.49,,
1525872,80882911636,7.25,1,,
1526045,3500097162,5.26,8.29,,
1526060,85140900736,14.76,29.69,,
1526730,76318972406,18.76,37.59,,
1526748,76318972407,9.09,18.19,,
1527050,86000100491,37.76,75.49,,
1527456,4023248781,10.89,17.59,,
1527647,30067122076,5.62,9.69,,
1529098,84009311370,8.56,14.49,,
1529106,84009311375,10.22,14.49,,
1529114,84009311371,8.25,12.49,,
1529197,75475636041,20.6,34.33,,
1529205,75475636042,20.6,34.33,,
1529213,75475636043,20.6,34.33,,
1529221,75475636045,20.6,34.33,,
1529239,75475636046,20.6,34.33,,
1529247,75475636049,38.6,64.33,,
1529254,75475613089,38.6,64.33,,
1529262,75475613090,42.01,70.02,,
1529288,75475613145,27.23,45.38,,
1529296,75475613115,12.89,20.39,,
1529304,75475613152,12.89,20.39,,
1529312,75475613117,12.89,20.39,,
1529338,75475636057,12.89,21.48,,
1529346,75475613116,12.89,20.39,,
1529353,75475613153,8.24,13.73,,
1529361,75475613154,8.24,13.73,,
1529387,32390004129,1.76,4.59,,
1529395,32390004137,6.27,12.99,,
1529403,32390004105,6.41,12.19,,
1529411,32390004106,6.41,12.19,,
1529429,32390004150,7.13,13.99,,
1529437,32390004151,7.13,13.99,,
1529445,32390004167,8.05,13.49,,
1529452,32390004161,11.17,16.69,,
1529460,32390004162,11.17,16.69,,
1529478,4770100071,1.82,3.39,,
1529759,35840735126,35.15,57.59,,
1529858,38068111200,2.86,4.89,,
1530252,60600051223,10.97,14.09,,
1530278,30536125963,5.59,9.69,,
1530286,30536125919,7.19,13.39,,
1530393,30316024320,8.04,11.59,,
1530864,60600051495,12.06,23.79,,
1531557,5113121221,5.25,10.99,,
1532340,7205862109,59.04,97.79,,
1532514,1093995380,53.2,60.89,,
1532522,1093995381,32.74,64.19,,
1532530,1093995382,45.02,57.59,,
1533090,3600051470,39.95,11.89,,
1533116,3600019202,24.49,8.09,,
1533199,3600051582,4.86,6.59,,
1533223,3600051581,4.86,6.59,,
1533397,85000471017,1.02,2.19,,
1533405,85000471018,1.02,2.19,,
1533413,85194400732,3.06,6.49,,
1533587,74973500056,307.18,511.99,,
1533595,74973500058,307.12,511.89,,
1534924,30869470710,1.81,3.89,,
1536069,3600033558,30.43,17.99,,
1536077,3600033591,30.43,17.99,,
1536085,3600047199,30.43,17.99,,
1536416,80410701300,4.95,8.59,,
1536705,3367415784,28.88,73.19,,
1536713,3367415652,17.91,45.69,,
1536747,3367414242,7.39,13.39,,
1536754,3367406800,12.96,24.89,,
1537059,31254749309,9.28,15.09,,
1537117,88885358936,6.3,13.19,,
1538636,35789640110,28.99,46.09,,
1538909,81990301061,5.55,10.99,,
1538917,81990301055,4.62,6.99,,
1538990,38068107600,4.76,8.49,,
1539345,9112876760,10.34,20.69,,
1539352,9112876761,10.34,20.69,,
1539972,9112876767,10.45,20.89,,
1540087,9112876775,8.25,16.49,,
1540160,7214002611,6.02,7.99,,
1540202,7214002618,6.02,7.99,,
1540319,36761831960,14.5,21.49,,
1540525,70030661209,106.7,213.39,,
1540558,70030661208,40.7,81.39,,
1540632,88941135116,25.3,44.19,,
1541010,30225080547,3.81,7.69,,
1541028,30225080047,3.81,7.69,,
1541382,30045020660,24.08,34.79,,
1541507,3700049281,13.32,21.99,,
1541515,30149000185,7.45,11.99,,
1541705,9112876783,156.75,313.49,,
